index,pp_min,pp_mean,pp_max,pop_dev_max,pop_dev_mean,cut_edges,step,plan_idx,county_splits
1348,0.12872417508085768,0.22692236081326006,0.3960829158341722,0.003958949185033977,0.0018915568907833522,959,1348,461,66
1197,0.11082727613577405,0.21239780766939184,0.3626100896460399,0.004959130882889863,0.0019356474178259912,1037,1197,348,54
1088,0.10407820657264112,0.22319658946621834,0.39527896303520077,0.004959130882889863,0.0026076615519543362,999,1088,255,56
1833,0.14393177527624698,0.21928731181366543,0.3914755760486984,0.004742006410729011,0.002558273444273275,932,1833,574,58
1352,0.12872417508085768,0.22692236081326006,0.3960829158341722,0.003958949185033977,0.0018915568907833522,959,1352,465,66
1350,0.12872417508085768,0.22692236081326006,0.3960829158341722,0.003958949185033977,0.0018915568907833522,959,1350,463,66
1345,0.12872417508085768,0.22692236081326006,0.3960829158341722,0.003958949185033977,0.0018915568907833522,959,1345,458,66
1835,0.14393177527624698,0.21928731181366543,0.3914755760486984,0.004742006410729011,0.002558273444273275,932,1835,576,58
1094,0.11082727613577405,0.2233755600663196,0.39527896303520077,0.004959130882889863,0.002462611656721632,1000,1094,261,56
1351,0.12872417508085768,0.22692236081326006,0.3960829158341722,0.003958949185033977,0.0018915568907833522,959,1351,464,66
1344,0.12872417508085768,0.22692236081326006,0.3960829158341722,0.003958949185033977,0.0018915568907833522,959,1344,457,66
1347,0.12872417508085768,0.22692236081326006,0.3960829158341722,0.003958949185033977,0.0018915568907833522,959,1347,460,66
1095,0.11082727613577405,0.2233755600663196,0.39527896303520077,0.004959130882889863,0.002462611656721632,1000,1095,262,56
1839,0.14393177527624698,0.21928731181366543,0.3914755760486984,0.004742006410729011,0.002558273444273275,932,1839,580,58
1837,0.14393177527624698,0.21928731181366543,0.3914755760486984,0.004742006410729011,0.002558273444273275,932,1837,578,58
1346,0.12872417508085768,0.22692236081326006,0.3960829158341722,0.003958949185033977,0.0018915568907833522,959,1346,459,66
1834,0.14393177527624698,0.21928731181366543,0.3914755760486984,0.004742006410729011,0.002558273444273275,932,1834,575,58
1838,0.14393177527624698,0.21928731181366543,0.3914755760486984,0.004742006410729011,0.002558273444273275,932,1838,579,58
1836,0.14393177527624698,0.21928731181366543,0.3914755760486984,0.004742006410729011,0.002558273444273275,932,1836,577,58
1089,0.10407820657264112,0.22319658946621834,0.39527896303520077,0.004959130882889863,0.0026076615519543362,999,1089,256,56
1093,0.11082727613577405,0.2233755600663196,0.39527896303520077,0.004959130882889863,0.002462611656721632,1000,1093,260,56
1092,0.11082727613577405,0.2233755600663196,0.39527896303520077,0.004959130882889863,0.002462611656721632,1000,1092,259,56
1832,0.14393177527624698,0.22071435460964192,0.39628945884430944,0.004742006410729011,0.002558273444273275,922,1832,573,59
1085,0.10407820657264112,0.22319658946621834,0.39527896303520077,0.004959130882889863,0.0026076615519543362,999,1085,252,56
1349,0.12872417508085768,0.22692236081326006,0.3960829158341722,0.003958949185033977,0.0018915568907833522,959,1349,462,66
1087,0.10407820657264112,0.22319658946621834,0.39527896303520077,0.004959130882889863,0.0026076615519543362,999,1087,254,56
1086,0.10407820657264112,0.22319658946621834,0.39527896303520077,0.004959130882889863,0.0026076615519543362,999,1086,253,56
1829,0.14393177527624698,0.22071435460964192,0.39628945884430944,0.004742006410729011,0.002558273444273275,922,1829,570,59
1831,0.14393177527624698,0.22071435460964192,0.39628945884430944,0.004742006410729011,0.002558273444273275,922,1831,572,59
1343,0.12872417508085768,0.22692236081326006,0.3960829158341722,0.003958949185033977,0.0018915568907833522,959,1343,456,66
1830,0.14393177527624698,0.22071435460964192,0.39628945884430944,0.004742006410729011,0.002558273444273275,922,1830,571,59
1196,0.11082727613577405,0.21239780766939184,0.3626100896460399,0.004959130882889863,0.0019356474178259912,1037,1196,347,54
