index,pp_min,pp_mean,pp_max,pop_dev_max,pop_dev_mean,cut_edges,step,plan_idx,county_splits
246,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,246,4,83
263,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,263,21,83
251,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,251,9,83
242,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,242,0,83
266,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,266,24,83
250,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,250,8,83
268,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,268,26,83
267,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,267,25,83
269,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,269,27,83
258,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,258,16,83
249,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,249,7,83
252,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,252,10,83
257,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,257,15,83
259,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,259,17,83
265,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,265,23,83
262,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,262,20,83
253,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,253,11,83
270,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,270,28,83
245,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,245,3,83
254,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,254,12,83
247,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,247,5,83
260,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,260,18,83
261,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,261,19,83
243,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,243,1,83
264,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,264,22,83
256,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,256,14,83
244,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,244,2,83
248,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,248,6,83
271,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,271,29,83
255,0.1034675655946588,0.14483737773014105,0.2148701268582201,0.004965712757901086,0.0026666847329858572,903,255,13,83
