index,pp_min,pp_mean,pp_max,pop_dev_max,pop_dev_mean,cut_edges,step,plan_idx,county_splits
722,0.11396061452549087,0.19726576174110041,0.3099642775157092,0.003783841742660006,0.0027167699504315438,1076,722,68,34
723,0.11396061452549087,0.19726576174110041,0.3099642775157092,0.003783841742660006,0.0027167699504315438,1076,723,69,34
755,0.12084428341541872,0.1969975604157381,0.3099642775157092,0.004989141963179564,0.002395313496477328,1122,755,84,33
754,0.12084428341541872,0.1969975604157381,0.3099642775157092,0.004989141963179564,0.002395313496477328,1122,754,83,33
721,0.11396061452549087,0.19726576174110041,0.3099642775157092,0.003783841742660006,0.0027167699504315438,1076,721,67,34
