index,pp_min,pp_mean,pp_max,pop_dev_max,pop_dev_mean,cut_edges,step,plan_idx,county_splits
1140,0.10447999433131738,0.17639126440367275,0.24824529637429116,0.004318828631929102,0.002244529584671321,376,1140,147,34
388,0.11730143908642379,0.16959868041561738,0.24986689966981138,0.004299721412763878,0.0032058046821956264,360,388,74,39
1144,0.12078264306776311,0.18040484796741915,0.24824529637429116,0.004585334532576691,0.002406542880509391,384,1144,151,35
387,0.11730143908642379,0.16959868041561738,0.24986689966981138,0.004299721412763878,0.0032058046821956264,360,387,73,39
1145,0.12078264306776311,0.18040484796741915,0.24824529637429116,0.004585334532576691,0.002406542880509391,384,1145,152,35
389,0.11730143908642379,0.16959868041561738,0.24986689966981138,0.004299721412763878,0.0032058046821956264,360,389,75,39
