index,pp_min,pp_mean,pp_max,pop_dev_max,pop_dev_mean,cut_edges,step,plan_idx,county_splits
379,0.10581533827738117,0.19777350777402397,0.3278638351670078,0.003062858793219265,0.0012881812416065805,603,379,310,43
1041,0.1159809876721528,0.195252678383968,0.2663723406758827,0.004626096215861357,0.001995712663642655,528,1041,670,47
1034,0.10521991609539734,0.19686514653553927,0.2663723406758827,0.004626096215861357,0.0019957126636426553,533,1034,663,46
377,0.10581533827738117,0.19777350777402397,0.3278638351670078,0.003062858793219265,0.0012881812416065805,603,377,308,43
1030,0.10521991609539734,0.19686514653553927,0.2663723406758827,0.004626096215861357,0.0019957126636426553,533,1030,659,46
381,0.10581533827738117,0.19777350777402397,0.3278638351670078,0.003062858793219265,0.0012881812416065805,603,381,312,43
382,0.10581533827738117,0.19777350777402397,0.3278638351670078,0.003062858793219265,0.0012881812416065805,603,382,313,43
1018,0.10521991609539734,0.19686514653553927,0.2663723406758827,0.004626096215861357,0.0019957126636426553,533,1018,647,46
1016,0.10521991609539734,0.19686514653553927,0.2663723406758827,0.004626096215861357,0.0019957126636426553,533,1016,645,46
276,0.13412682629160722,0.19558650540782452,0.3012653186168427,0.004761740359933664,0.0024707300441439324,563,276,252,39
1043,0.1159809876721528,0.195252678383968,0.2663723406758827,0.004626096215861357,0.001995712663642655,528,1043,672,47
380,0.10581533827738117,0.19777350777402397,0.3278638351670078,0.003062858793219265,0.0012881812416065805,603,380,311,43
1011,0.10521991609539734,0.19686514653553927,0.2663723406758827,0.004626096215861357,0.0019957126636426553,533,1011,640,46
1031,0.10521991609539734,0.19686514653553927,0.2663723406758827,0.004626096215861357,0.0019957126636426553,533,1031,660,46
1040,0.1159809876721528,0.195252678383968,0.2663723406758827,0.004626096215861357,0.001995712663642655,528,1040,669,47
1026,0.10521991609539734,0.19686514653553927,0.2663723406758827,0.004626096215861357,0.0019957126636426553,533,1026,655,46
373,0.10581533827738117,0.19777350777402397,0.3278638351670078,0.003062858793219265,0.0012881812416065805,603,373,304,43
1021,0.10521991609539734,0.19686514653553927,0.2663723406758827,0.004626096215861357,0.0019957126636426553,533,1021,650,46
1013,0.10521991609539734,0.19686514653553927,0.2663723406758827,0.004626096215861357,0.0019957126636426553,533,1013,642,46
383,0.10581533827738117,0.19777350777402397,0.3278638351670078,0.003062858793219265,0.0012881812416065805,603,383,314,43
1023,0.10521991609539734,0.19686514653553927,0.2663723406758827,0.004626096215861357,0.0019957126636426553,533,1023,652,46
1024,0.10521991609539734,0.19686514653553927,0.2663723406758827,0.004626096215861357,0.0019957126636426553,533,1024,653,46
1012,0.10521991609539734,0.19686514653553927,0.2663723406758827,0.004626096215861357,0.0019957126636426553,533,1012,641,46
1246,0.11816674041577066,0.21310723419352492,0.29135379611533346,0.0044715249819184955,0.0033499196562560077,540,1246,817,44
277,0.13412682629160722,0.19558650540782452,0.3012653186168427,0.004761740359933664,0.0024707300441439324,563,277,253,39
378,0.10581533827738117,0.19777350777402397,0.3278638351670078,0.003062858793219265,0.0012881812416065805,603,378,309,43
1042,0.1159809876721528,0.195252678383968,0.2663723406758827,0.004626096215861357,0.001995712663642655,528,1042,671,47
1020,0.10521991609539734,0.19686514653553927,0.2663723406758827,0.004626096215861357,0.0019957126636426553,533,1020,649,46
1032,0.10521991609539734,0.19686514653553927,0.2663723406758827,0.004626096215861357,0.0019957126636426553,533,1032,661,46
1039,0.1159809876721528,0.195252678383968,0.2663723406758827,0.004626096215861357,0.001995712663642655,528,1039,668,47
375,0.10581533827738117,0.19777350777402397,0.3278638351670078,0.003062858793219265,0.0012881812416065805,603,375,306,43
1027,0.10521991609539734,0.19686514653553927,0.2663723406758827,0.004626096215861357,0.0019957126636426553,533,1027,656,46
1037,0.10521991609539734,0.19686514653553927,0.2663723406758827,0.004626096215861357,0.0019957126636426553,533,1037,666,46
1017,0.10521991609539734,0.19686514653553927,0.2663723406758827,0.004626096215861357,0.0019957126636426553,533,1017,646,46
1247,0.11816674041577066,0.21310723419352492,0.29135379611533346,0.0044715249819184955,0.0033499196562560077,540,1247,818,44
1035,0.10521991609539734,0.19686514653553927,0.2663723406758827,0.004626096215861357,0.0019957126636426553,533,1035,664,46
1029,0.10521991609539734,0.19686514653553927,0.2663723406758827,0.004626096215861357,0.0019957126636426553,533,1029,658,46
1033,0.10521991609539734,0.19686514653553927,0.2663723406758827,0.004626096215861357,0.0019957126636426553,533,1033,662,46
372,0.10581533827738117,0.19777350777402397,0.3278638351670078,0.003062858793219265,0.0012881812416065805,603,372,303,43
1015,0.10521991609539734,0.19686514653553927,0.2663723406758827,0.004626096215861357,0.0019957126636426553,533,1015,644,46
1028,0.10521991609539734,0.19686514653553927,0.2663723406758827,0.004626096215861357,0.0019957126636426553,533,1028,657,46
1038,0.1159809876721528,0.195252678383968,0.2663723406758827,0.004626096215861357,0.001995712663642655,528,1038,667,47
384,0.10581533827738117,0.19777350777402397,0.3278638351670078,0.003062858793219265,0.0012881812416065805,603,384,315,43
1036,0.10521991609539734,0.19686514653553927,0.2663723406758827,0.004626096215861357,0.0019957126636426553,533,1036,665,46
1014,0.10521991609539734,0.19686514653553927,0.2663723406758827,0.004626096215861357,0.0019957126636426553,533,1014,643,46
