index,pp_min,pp_mean,pp_max,pop_dev_max,pop_dev_mean,cut_edges,step,plan_idx,county_splits
1065,0.25976161813619486,0.2981166764034776,0.3243682009580193,0.004487301650985978,0.002243650825492989,226,1065,1000,30
1218,0.23614346153921864,0.27743039755180976,0.33759909246450426,0.004907320106722302,0.004356907861742462,174,1218,1152,29
1217,0.23614346153921864,0.27743039755180976,0.33759909246450426,0.004907320106722302,0.004356907861742462,174,1217,1151,29
1064,0.25976161813619486,0.2981166764034776,0.3243682009580193,0.004487301650985978,0.002243650825492989,226,1064,999,30
593,0.24497279413460368,0.3026335952390281,0.39493619573397726,0.0039795181447972875,0.001989759072398644,197,593,559,31
47,0.1952933935516324,0.26921978379454414,0.3610568409859355,0.0048132861240947665,0.0027000290878452927,211,47,47,27
595,0.24497279413460368,0.3026335952390281,0.39493619573397726,0.0039795181447972875,0.001989759072398644,197,595,561,31
46,0.1952933935516324,0.26921978379454414,0.3610568409859355,0.0048132861240947665,0.0027000290878452927,211,46,46,27
1220,0.23614346153921864,0.27743039755180976,0.33759909246450426,0.004907320106722302,0.004356907861742462,174,1220,1154,29
594,0.24497279413460368,0.3026335952390281,0.39493619573397726,0.0039795181447972875,0.001989759072398644,197,594,560,31
1214,0.23614346153921864,0.27743039755180976,0.33759909246450426,0.004907320106722302,0.004356907861742462,174,1214,1148,29
1219,0.23614346153921864,0.27743039755180976,0.33759909246450426,0.004907320106722302,0.004356907861742462,174,1219,1153,29
1211,0.23614346153921864,0.27743039755180976,0.33759909246450426,0.004907320106722302,0.004356907861742462,174,1211,1145,29
1215,0.23614346153921864,0.27743039755180976,0.33759909246450426,0.004907320106722302,0.004356907861742462,174,1215,1149,29
1216,0.23614346153921864,0.27743039755180976,0.33759909246450426,0.004907320106722302,0.004356907861742462,174,1216,1150,29
1212,0.23614346153921864,0.27743039755180976,0.33759909246450426,0.004907320106722302,0.004356907861742462,174,1212,1146,29
1213,0.23614346153921864,0.27743039755180976,0.33759909246450426,0.004907320106722302,0.004356907861742462,174,1213,1147,29
