index,pp_min,pp_mean,pp_max,pop_dev_max,pop_dev_mean,cut_edges,step,plan_idx,county_splits
229,0.18398463873193135,0.2572808931256684,0.3305771475194054,0.002318533863306992,0.002318533863306992,15,229,229,2
50,0.22377274783352685,0.2427068275175708,0.26164090720161476,0.004764193604236561,0.004764193604236561,14,50,50,1
125,0.18398463873193135,0.2572808931256684,0.3305771475194054,0.002318533863306992,0.002318533863306992,15,125,125,2
101,0.18398463873193135,0.2572808931256684,0.3305771475194054,0.002318533863306992,0.002318533863306992,15,101,101,2
129,0.18398463873193135,0.2572808931256684,0.3305771475194054,0.002318533863306992,0.002318533863306992,15,129,129,2
63,0.22377274783352685,0.2427068275175708,0.26164090720161476,0.004764193604236561,0.004764193604236561,14,63,63,1
67,0.22377274783352685,0.2427068275175708,0.26164090720161476,0.004764193604236561,0.004764193604236561,14,67,67,1
228,0.18398463873193135,0.2572808931256684,0.3305771475194054,0.002318533863306992,0.002318533863306992,15,228,228,2
126,0.18398463873193135,0.2572808931256684,0.3305771475194054,0.002318533863306992,0.002318533863306992,15,126,126,2
115,0.18398463873193135,0.2572808931256684,0.3305771475194054,0.002318533863306992,0.002318533863306992,15,115,115,2
112,0.18398463873193135,0.2572808931256684,0.3305771475194054,0.002318533863306992,0.002318533863306992,15,112,112,2
64,0.22377274783352685,0.2427068275175708,0.26164090720161476,0.004764193604236561,0.004764193604236561,14,64,64,1
231,0.18398463873193135,0.2572808931256684,0.3305771475194054,0.002318533863306992,0.002318533863306992,15,231,231,2
104,0.18398463873193135,0.2572808931256684,0.3305771475194054,0.002318533863306992,0.002318533863306992,15,104,104,2
59,0.22377274783352685,0.2427068275175708,0.26164090720161476,0.004764193604236561,0.004764193604236561,14,59,59,1
60,0.22377274783352685,0.2427068275175708,0.26164090720161476,0.004764193604236561,0.004764193604236561,14,60,60,1
53,0.22377274783352685,0.2427068275175708,0.26164090720161476,0.004764193604236561,0.004764193604236561,14,53,53,1
242,0.18398463873193135,0.2572808931256684,0.3305771475194054,0.002318533863306992,0.002318533863306992,15,242,242,2
230,0.18398463873193135,0.2572808931256684,0.3305771475194054,0.002318533863306992,0.002318533863306992,15,230,230,2
360,0.18398463873193135,0.2572808931256684,0.3305771475194054,0.002318533863306992,0.002318533863306992,15,360,360,2
40,0.21271432831588621,0.2604229590636892,0.3081315898114922,0.0016187361750608085,0.0016187361750608085,16,40,40,1
239,0.18398463873193135,0.2572808931256684,0.3305771475194054,0.002318533863306992,0.002318533863306992,15,239,239,2
56,0.22377274783352685,0.2427068275175708,0.26164090720161476,0.004764193604236561,0.004764193604236561,14,56,56,1
114,0.18398463873193135,0.2572808931256684,0.3305771475194054,0.002318533863306992,0.002318533863306992,15,114,114,2
68,0.22377274783352685,0.2427068275175708,0.26164090720161476,0.004764193604236561,0.004764193604236561,14,68,68,1
352,0.18398463873193135,0.2572808931256684,0.3305771475194054,0.002318533863306992,0.002318533863306992,15,352,352,2
356,0.18398463873193135,0.2572808931256684,0.3305771475194054,0.002318533863306992,0.002318533863306992,15,356,356,2
109,0.18398463873193135,0.2572808931256684,0.3305771475194054,0.002318533863306992,0.002318533863306992,15,109,109,2
57,0.22377274783352685,0.2427068275175708,0.26164090720161476,0.004764193604236561,0.004764193604236561,14,57,57,1
62,0.22377274783352685,0.2427068275175708,0.26164090720161476,0.004764193604236561,0.004764193604236561,14,62,62,1
120,0.18398463873193135,0.2572808931256684,0.3305771475194054,0.002318533863306992,0.002318533863306992,15,120,120,2
353,0.18398463873193135,0.2572808931256684,0.3305771475194054,0.002318533863306992,0.002318533863306992,15,353,353,2
116,0.18398463873193135,0.2572808931256684,0.3305771475194054,0.002318533863306992,0.002318533863306992,15,116,116,2
105,0.18398463873193135,0.2572808931256684,0.3305771475194054,0.002318533863306992,0.002318533863306992,15,105,105,2
