index,pp_min,pp_mean,pp_max,pop_dev_max,pop_dev_mean,cut_edges,step,plan_idx,county_splits
568,0.1416252661760984,0.22331036377571487,0.3093257579102996,0.004237631693343235,0.0028874953860667137,383,568,327,29
566,0.1416252661760984,0.22331036377571487,0.3093257579102996,0.004237631693343235,0.0028874953860667137,383,566,325,29
1888,0.13582053545547962,0.20258857148823187,0.3096029445882448,0.0022381885052531487,0.00109397491834471,447,1888,887,28
493,0.18019453326508905,0.2218165899523142,0.2722584799382586,0.004768068302260881,0.0027052406606664116,374,493,252,33
495,0.18019453326508905,0.2218165899523142,0.2722584799382586,0.004768068302260881,0.0027052406606664116,374,495,254,33
487,0.18019453326508905,0.2218165899523142,0.2722584799382586,0.004768068302260881,0.0027052406606664116,374,487,246,33
492,0.18019453326508905,0.2218165899523142,0.2722584799382586,0.004768068302260881,0.0027052406606664116,374,492,251,33
486,0.18019453326508905,0.2218165899523142,0.2722584799382586,0.004768068302260881,0.0027052406606664116,374,486,245,33
491,0.18019453326508905,0.2218165899523142,0.2722584799382586,0.004768068302260881,0.0027052406606664116,374,491,250,33
489,0.18019453326508905,0.2218165899523142,0.2722584799382586,0.004768068302260881,0.0027052406606664116,374,489,248,33
1884,0.13582053545547962,0.20258857148823187,0.3096029445882448,0.0022381885052531487,0.00109397491834471,447,1884,883,28
1886,0.13582053545547962,0.20258857148823187,0.3096029445882448,0.0022381885052531487,0.00109397491834471,447,1886,885,28
567,0.1416252661760984,0.22331036377571487,0.3093257579102996,0.004237631693343235,0.0028874953860667137,383,567,326,29
1885,0.13582053545547962,0.20258857148823187,0.3096029445882448,0.0022381885052531487,0.00109397491834471,447,1885,884,28
485,0.18019453326508905,0.2218165899523142,0.2722584799382586,0.004768068302260881,0.0027052406606664116,374,485,244,33
1891,0.13582053545547962,0.20258857148823187,0.3096029445882448,0.0022381885052531487,0.00109397491834471,447,1891,890,28
490,0.18019453326508905,0.2218165899523142,0.2722584799382586,0.004768068302260881,0.0027052406606664116,374,490,249,33
569,0.1416252661760984,0.22331036377571487,0.3093257579102996,0.004237631693343235,0.0028874953860667137,383,569,328,29
498,0.18019453326508905,0.2218165899523142,0.2722584799382586,0.004768068302260881,0.0027052406606664116,374,498,257,33
1890,0.13582053545547962,0.20258857148823187,0.3096029445882448,0.0022381885052531487,0.00109397491834471,447,1890,889,28
484,0.18019453326508905,0.2218165899523142,0.2722584799382586,0.004768068302260881,0.0027052406606664116,374,484,243,33
488,0.18019453326508905,0.2218165899523142,0.2722584799382586,0.004768068302260881,0.0027052406606664116,374,488,247,33
1887,0.13582053545547962,0.20258857148823187,0.3096029445882448,0.0022381885052531487,0.00109397491834471,447,1887,886,28
496,0.18019453326508905,0.2218165899523142,0.2722584799382586,0.004768068302260881,0.0027052406606664116,374,496,255,33
1892,0.13582053545547962,0.20258857148823187,0.3096029445882448,0.0022381885052531487,0.00109397491834471,447,1892,891,28
494,0.18019453326508905,0.2218165899523142,0.2722584799382586,0.004768068302260881,0.0027052406606664116,374,494,253,33
1889,0.13582053545547962,0.20258857148823187,0.3096029445882448,0.0022381885052531487,0.00109397491834471,447,1889,888,28
497,0.18019453326508905,0.2218165899523142,0.2722584799382586,0.004768068302260881,0.0027052406606664116,374,497,256,33
