index,pp_min,pp_mean,pp_max,pop_dev_max,pop_dev_mean,cut_edges,step,plan_idx,county_splits
1706,0.11181856262669529,0.133445554293453,0.15507254596021075,0.004538230148290646,0.004538230148290646,47,1706,797,6
1181,0.11584027835374529,0.14567822910109043,0.17551617984843557,0.0005537824969901864,0.0005537824969901864,27,1181,582,7
1191,0.12142084308729414,0.14805328218325975,0.17468572127922538,0.00012190180751356303,0.00012190180751356303,29,1191,589,7
1203,0.12142084308729414,0.14805328218325975,0.17468572127922538,0.00012190180751356303,0.00012190180751356303,29,1203,601,7
1188,0.12142084308729414,0.14805328218325975,0.17468572127922538,0.00012190180751356303,0.00012190180751356303,29,1188,586,7
1190,0.12142084308729414,0.14805328218325975,0.17468572127922538,0.00012190180751356303,0.00012190180751356303,29,1190,588,7
1183,0.11584027835374529,0.14567822910109043,0.17551617984843557,0.0005537824969901864,0.0005537824969901864,27,1183,584,7
1194,0.12142084308729414,0.14805328218325975,0.17468572127922538,0.00012190180751356303,0.00012190180751356303,29,1194,592,7
1180,0.11584027835374529,0.14567822910109043,0.17551617984843557,0.0005537824969901864,0.0005537824969901864,27,1180,581,7
1204,0.12142084308729414,0.14805328218325975,0.17468572127922538,0.00012190180751356303,0.00012190180751356303,29,1204,602,7
1189,0.12142084308729414,0.14805328218325975,0.17468572127922538,0.00012190180751356303,0.00012190180751356303,29,1189,587,7
1198,0.12142084308729414,0.14805328218325975,0.17468572127922538,0.00012190180751356303,0.00012190180751356303,29,1198,596,7
1187,0.12142084308729414,0.14805328218325975,0.17468572127922538,0.00012190180751356303,0.00012190180751356303,29,1187,585,7
1202,0.12142084308729414,0.14805328218325975,0.17468572127922538,0.00012190180751356303,0.00012190180751356303,29,1202,600,7
1196,0.12142084308729414,0.14805328218325975,0.17468572127922538,0.00012190180751356303,0.00012190180751356303,29,1196,594,7
1200,0.12142084308729414,0.14805328218325975,0.17468572127922538,0.00012190180751356303,0.00012190180751356303,29,1200,598,7
1182,0.11584027835374529,0.14567822910109043,0.17551617984843557,0.0005537824969901864,0.0005537824969901864,27,1182,583,7
1192,0.12142084308729414,0.14805328218325975,0.17468572127922538,0.00012190180751356303,0.00012190180751356303,29,1192,590,7
1197,0.12142084308729414,0.14805328218325975,0.17468572127922538,0.00012190180751356303,0.00012190180751356303,29,1197,595,7
1193,0.12142084308729414,0.14805328218325975,0.17468572127922538,0.00012190180751356303,0.00012190180751356303,29,1193,591,7
1195,0.12142084308729414,0.14805328218325975,0.17468572127922538,0.00012190180751356303,0.00012190180751356303,29,1195,593,7
1199,0.12142084308729414,0.14805328218325975,0.17468572127922538,0.00012190180751356303,0.00012190180751356303,29,1199,597,7
1201,0.12142084308729414,0.14805328218325975,0.17468572127922538,0.00012190180751356303,0.00012190180751356303,29,1201,599,7
1707,0.11181856262669529,0.133445554293453,0.15507254596021075,0.004538230148290646,0.004538230148290646,47,1707,798,6
